Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
W,AG,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,2
W,SP,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
W,SP,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
W,SP,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,AG,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,ST,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
X,AG,D01,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D01,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D01,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D02,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D02,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D03,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D03,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D04,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D04,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D04,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D05,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D05,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D05,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D06,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D06,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D06,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D07,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D07,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D07,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D08,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D08,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D08,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D09,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,SP,D09,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D09,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D10,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D10,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,ST,D10,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D01,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D01,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D01,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D02,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D02,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D03,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D03,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D04,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D04,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D04,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D05,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D05,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D05,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D06,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D06,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D06,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D07,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D07,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,ST,D07,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D08,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,4
X,SP,D08,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D08,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D09,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D09,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D09,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D10,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D10,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D10,H02,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D01,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,4
X,SP,D01,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D01,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D02,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D02,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D02,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,SP,D03,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D03,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D04,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D04,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D04,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D05,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D05,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D05,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D06,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,SP,D06,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D06,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D07,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D07,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D07,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D08,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,SP,D08,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D08,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D09,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,6
X,SP,D09,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,ST,D09,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D10,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,SP,D10,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D10,H03,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D01,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D01,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D01,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D02,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,ST,D02,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,SP,D03,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D03,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D04,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D04,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D04,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D05,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D05,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D05,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D06,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D06,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D06,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D07,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D07,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,ST,D07,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D08,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D08,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D08,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D09,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D09,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D09,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D10,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D10,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D10,H04,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D01,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D01,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D01,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D02,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D02,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D02,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D03,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,3
X,SP,D03,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D03,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D04,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,1
X,SP,D04,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D04,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D05,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D05,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D05,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D06,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,2
X,SP,D06,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D06,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D07,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,SP,D07,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D07,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D08,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,5
X,SP,D08,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D08,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D09,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D09,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D09,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,AG,D10,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,4
X,SP,D10,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,ST,D10,H05,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
Y,AG,D01,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D01,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D01,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D02,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D02,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D03,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D03,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D04,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D04,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D04,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D05,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D06,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D07,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D08,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D09,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,ST,D10,H01,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D01,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D01,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D02,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D02,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D03,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,ST,D03,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D04,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D04,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D04,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D05,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D06,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D07,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D08,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,ST,D09,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D10,H02,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D01,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D01,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D02,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D02,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,ST,D02,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D03,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D03,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D04,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D04,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D04,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D05,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D06,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D07,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D08,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D09,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D09,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D10,H03,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,2
Y,SP,D01,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D01,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D02,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D02,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D03,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,2
Y,ST,D03,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,AG,D04,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D04,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D04,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,2
Y,SP,D05,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D05,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D06,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D06,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D07,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D07,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D08,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D08,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D09,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D09,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D10,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D10,H04,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D01,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D01,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D01,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D02,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D02,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D02,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D03,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D03,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D03,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D04,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D04,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,ST,D04,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D05,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D05,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D05,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D06,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D06,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D06,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D07,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,3
Y,SP,D07,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D07,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D08,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D08,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D08,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D09,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,SP,D09,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D09,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,AG,D10,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,1
Y,SP,D10,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
Y,ST,D10,H05,Emperor,DMP,Emperor.DMP,Male,Reproductive,0
