Indiv,Gland,Day,Bout,Species,Site,Group,Sex,Repro,Value
Q,SP,D03,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D04,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D05,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D06,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D07,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D08,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D09,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
Q,SP,D10,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
R,SP,D01,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D02,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D03,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D04,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D05,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D06,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D07,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D08,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D09,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D10,H01,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D01,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D02,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D03,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D04,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D05,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D06,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D07,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D08,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D09,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D10,H02,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D01,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D02,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D03,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D04,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D05,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D06,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D07,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D08,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D09,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D10,H03,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D01,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D02,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D03,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D04,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D05,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D06,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D07,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D08,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D09,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D10,H04,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D01,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D02,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D03,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D04,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D05,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D06,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D07,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D08,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D09,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
R,SP,D10,H05,Cotton-top,PWP,Cotton-top.PWP,Female,Non-repro.,0
S,SP,D01,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D02,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D03,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D04,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D05,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D06,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D07,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D08,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D09,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D10,H01,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D01,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D02,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D03,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D04,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D05,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D06,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D07,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D08,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D09,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D10,H02,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D01,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D02,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D03,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D04,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D05,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D06,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D07,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D08,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D09,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D10,H03,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D01,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D02,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D03,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D04,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D05,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D06,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D07,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D08,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D09,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D10,H04,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D01,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D02,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D03,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D04,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D05,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D06,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D07,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D08,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D09,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
S,SP,D10,H05,Cotton-top,PWP,Cotton-top.PWP,Male,Non-repro.,0
T,SP,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
T,SP,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Female,Reproductive,0
U,SP,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,4
U,SP,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,2
U,SP,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,2
U,SP,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,1
U,SP,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
U,SP,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Reproductive,0
V,SP,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
V,SP,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,1
W,SP,D01,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H01,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H02,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H03,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H04,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D01,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D02,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D03,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D04,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D05,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D06,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D07,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D08,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D09,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
W,SP,D10,H05,Cotton-top,DMP,Cotton-top.DMP,Male,Non-repro.,0
X,SP,D01,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D02,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D03,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
X,SP,D04,H01,Emperor,DMP,Emperor.DMP,Female,Reproductive,0
